"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"532"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"533"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"534"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"535"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"536"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"537"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"538"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"539"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"540"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"541"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"542"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"543"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"544"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"545"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"546"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"547"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"548"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"549"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"550"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"551"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"552"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"553"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"554"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"555"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"556"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"557"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"558"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"559"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"560"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"561"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"562"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"563"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"564"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"565"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"566"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"567"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"568"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"569"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"570"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"571"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"572"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"573"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"574"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"575"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"576"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"577"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"578"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"579"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"580"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"581"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"582"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"583"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"584"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"585"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"586"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"587"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"588"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"589"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"590"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"591"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"592"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"593"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"594"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"595"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"596"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"597"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"598"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"599"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"600"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"601"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"602"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"603"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"604"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"605"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"606"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"607"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"608"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"609"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"610"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"611"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"612"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"613"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"614"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"615"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"616"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"617"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"618"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"619"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"620"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"621"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"622"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"623"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"624"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"625"	"patient.1.2.1.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"626"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"627"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"628"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"629"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"630"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"631"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"632"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"633"	"patient.1.2.1.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.1.1"
"634"	NA	NA	NA	NA	NA
"635"	NA	NA	NA	NA	NA
"636"	NA	NA	NA	NA	NA
"637"	NA	NA	NA	NA	NA
"638"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"639"	"patient.1.2.2.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"640"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"641"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"642"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"643"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"644"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"645"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"646"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"647"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"648"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"649"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"650"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"651"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"652"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"653"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"654"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"655"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"656"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"657"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"658"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"659"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"660"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"661"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"662"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"663"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"664"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"665"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"666"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"667"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"668"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"669"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"670"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"671"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"672"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"673"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"674"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"675"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"676"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"677"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"678"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"679"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"680"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"681"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"682"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"683"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"684"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"685"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"686"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"687"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"688"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"689"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"690"	"patient.1.2.2.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"691"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"692"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"693"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"694"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"695"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"696"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"697"	"patient.1.2.2.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"698"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"699"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"700"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"701"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"702"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"703"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"704"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"705"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"706"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"707"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"708"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"709"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"710"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"711"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"712"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"713"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"714"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"715"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"716"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"717"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"718"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"719"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"720"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"721"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"722"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"723"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"724"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"725"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"726"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"727"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"728"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"729"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"730"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"731"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"732"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"733"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"734"	"patient.1.2.2.1"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"735"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"736"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"737"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"738"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"739"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"740"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"741"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"742"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"743"	"patient.1.2.2.1"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.1"
"744"	NA	NA	NA	NA	NA
"745"	NA	NA	NA	NA	NA
"746"	NA	NA	NA	NA	NA
"747"	NA	NA	NA	NA	NA
"748"	NA	NA	NA	NA	NA
"749"	NA	NA	NA	NA	NA
"750"	NA	NA	NA	NA	NA
"751"	NA	NA	NA	NA	NA
"752"	NA	NA	NA	NA	NA
"753"	NA	NA	NA	NA	NA
"754"	NA	NA	NA	NA	NA
"755"	NA	NA	NA	NA	NA
"756"	NA	NA	NA	NA	NA
"757"	NA	NA	NA	NA	NA
"758"	NA	NA	NA	NA	NA
"759"	NA	NA	NA	NA	NA
"760"	NA	NA	NA	NA	NA
"761"	NA	NA	NA	NA	NA
"762"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"763"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"764"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"765"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"766"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"767"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"768"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"769"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"770"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"771"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"772"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"773"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"774"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"775"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"776"	"patient.1.2.2.2"	NA	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"777"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"778"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"779"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"780"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"781"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"782"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"783"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"784"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
"785"	"patient.1.2.2.2"	"TP53_multihit_HOM"	"GR003_AP"	"clone1"	"patient.1.2.2.2"
