"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML23PL122_9B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL122_9E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL122_9H"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_11A"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_11L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_15B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_15D"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_17N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19G"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19I"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19K"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_19L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_1A"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_1H"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_1M"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_21J"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_3F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_3H"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_5B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_5E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_7F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL123_7L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_13C"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_13F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_13J"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_15B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_15C"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_15F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_15M"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_15N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19A"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19G"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19K"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19M"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_19N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_1N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_23G"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_23M"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_3C"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_3N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_5F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_5J"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_7G"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_7L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_9B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_9H"	"patient.1.1.2.2"	"preleukemic"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL124_9L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_11E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_11I"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_13F"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_13H"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_17C"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_17I"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_17N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_17O"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_1E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_21B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_21N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_3E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_3J"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_5B"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_5D"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_5L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_7E"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_7M"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_7N"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_9D"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_9H"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL125_9L"	"patient.1.1.2.2"	"TP53_multihit_M2"	"GR006_AP"	"del5_del7_amp8_del12"	"patient.1.1.2.2"
"MPNAML23PL120_13K"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_13A"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_15K"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_1C"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_21O"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_23E"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_11O"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_13A"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_15E"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_15I"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_15M"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_15O"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_17O"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_19G"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_19M"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_1E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_23O"	"patient.1.2.2.1"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_9C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL121_9I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_11L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_11M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_13C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_13F"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_13G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_15E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_15M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_17E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_17L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_17O"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_17P"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_19K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_21E"	"patient.1.2.2.1"	"TP53_multihit_M2"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_21L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_21N"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_23E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_3E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_3I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_7A"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_7I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_7M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9A"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9F"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL122_9N"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_11E"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_11I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_11K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_13G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_13K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_15C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_15K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_15N"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_17O"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_1C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_21I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_3G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_5F"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_5G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_5L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_7G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_9A"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL123_9D"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_11B"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_11D"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_11E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_11K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_13G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_13I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_13K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_15K"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_15O"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_17G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_1H"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_1P"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_3B"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_3L"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_5C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_5N"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_7D"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_7H"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_7I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_7M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL124_9G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_11J"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_13D"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_13I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_13K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_15D"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_15G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_15M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_17E"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_17G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_1N"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_21A"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_21M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_3G"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_5N"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_7G"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_7I"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_7K"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_7P"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_9A"	"patient.1.2.2.1"	NA	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_9C"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL125_9M"	"patient.1.2.2.1"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.1"
"MPNAML23PL120_13M"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_13E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_15G"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_17C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_17O"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_19K"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_21E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL120_23M"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL121_13E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL121_13I"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL121_13O"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL121_17A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL121_19I"	"patient.1.2.2.2"	"preleukemic"	"GR006_CP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_13O"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_15A"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_15G"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_23M"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_5K"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL122_9G"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL124_15G"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL124_15H"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL124_5D"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
"MPNAML23PL125_13B"	"patient.1.2.2.2"	"preleukemic"	"GR006_AP"	"normal"	"patient.1.2.2.2"
