"subcluster"	"genotype"	"stage"	"cluster_corrected"	"cluster"
"MPNAML31PL175_3C"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3E"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3F"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3G"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3I"	"patient.1.2.1.1"	"TP53HET"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3L"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_3N"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5D"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5F"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5H"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5I"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5K"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5L"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5O"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_5P"	"patient.1.2.1.1"	NA	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7A"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7C"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7G"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7H"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7I"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_7P"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9B"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9C"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9D"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9E"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9F"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9I"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9J"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9N"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9O"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL175_9P"	"patient.1.2.1.1"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.1.1"
"MPNAML31PL170_15N"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_15J"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_17D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_17H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_21G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_23J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_11A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_11H"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_11I"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_13L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_13M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_15K"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_17H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_17I"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_17K"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_19M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_1H"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_1J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_21C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_21G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_21H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_23E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_23L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_23O"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_5E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_5F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_5G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_7C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_9C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_9I"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL171_9J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_11A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_11J"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_11L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_11M"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_13B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_13D"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_13G"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_15J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_17I"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_17K"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_19F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_19L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_19O"	"patient.1.2.2.2"	"TP53HET"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_1N"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_21C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_21H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_21I"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_21J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_21K"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23F"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_23O"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3B"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3E"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3F"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_3P"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_7C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_7K"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_7M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_7N"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_9D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_9H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_9M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL172_9O"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_11A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_11C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_11L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_11M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_11P"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_13D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_13H"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_13K"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_15F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_15M"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17J"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17K"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_17O"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_19C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_19G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_19L"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_21B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_21D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_21I"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_21M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_23A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_23B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_23D"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_23M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_3M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_5I"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_5L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_9C"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_9F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL173_9I"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_11N"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_13L"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_15H"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_1E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_1F"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_1N"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_3D"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_3L"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_3N"	"patient.1.2.2.2"	NA	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_5I"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_7B"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL174_7G"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_1K"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_1N"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_3M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_3P"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_7E"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_7M"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL175_9A"	"patient.1.2.2.2"	"TP53_multihit_M2"	"GR007_AP"	"cluster1"	"patient.1.2.2.2"
"MPNAML31PL170_11E"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11C"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11G"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11I"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11M"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11N"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_11O"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13A"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13C"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13E"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13H"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13I"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_13M"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_15M"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_15O"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_17B"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_17C"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_17G"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_17K"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_19K"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_21F"	"patient.1.1.1.1"	"preleukemic"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_21P"	"patient.1.1.1.1"	"TP53_multihit_M2"	"GR007_AP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3A"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3B"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3C"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3D"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3E"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3F"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3G"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3H"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3I"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3K"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_3M"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_5F"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_5K"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_5O"	"patient.1.1.1.1"	NA	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7C"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7E"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7H"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7I"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7K"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_7P"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9A"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9E"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9F"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9G"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9H"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9J"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9L"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL170_9N"	"patient.1.1.1.1"	"preleukemic"	"GR007_CP"	"normal"	"patient.1.1.1.1"
"MPNAML31PL171_15G"	"patient.1.1.1.1"	NA	"GR007_AP"	"normal"	"patient.1.1.1.1"
